Provenance,Exchange,Symbol_Pair,Type,Price,Volume,First Seen,Last Seen
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143616014,NULL
BITFINEX,LTCBTC,LTCBTC,bid,1.0,0.006201,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,bid,1806.378,0.007745,NULL,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.3,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,449.58,20.0,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,449.57,36.718,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143616320,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,453.23,2.41,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143616320,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143616320,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-1.0,457.07,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-25.0,453.5,NULL,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.67,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,449.78,2.766,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,449.59,36.718,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,449.58,20.0,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,453.23,2.41,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143617136,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143617136,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.67,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,449.78,2.766,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,449.6,20.0,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,449.59,36.718,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143617441,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,453.69,0.244,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143617441,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143617441,NULL
BITFINEX,BTCUSD,BTCUSD,bid,1.0,452.71,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,bid,1.45,447.7,NULL,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.67,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,449.6,20.0,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,449.59,36.718,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,453.69,0.244,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143618252,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143618252,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.67,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,449.6,20.0,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143618658,NULL
OKCoin,btcusd,btcusd,bid,446.76,3.13,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,453.69,0.244,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143618658,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143618658,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5383,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,0.1011,3.51,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,bid,1.0,447.7,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,bid,5.0,453.0,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-1.0,453.89,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-0.01233333,457.07,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,2236.12828264,3.5384,NULL,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.67,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,449.61,39.483,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,449.6,20.0,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143619065,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,453.69,0.244,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143619065,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143619065,NULL
BTC-E,btc_eur,btc_eur,ask,409.69999,0.01167429,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,409.7,7.24417497,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,409.88863,0.0132,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,410.0,7.51071796,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,410.9998,1.81255569,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,411.0,0.94449102,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,411.92,0.13972,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,412.0,2.149823,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,412.99,0.1833902,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,413.0,0.53,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,409.69999,0.01167429,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,409.7,7.24417497,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,409.88863,0.0132,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,410.0,7.51071796,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,410.9998,1.81255569,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,411.0,0.94449102,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,411.92,0.13972,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,412.0,2.149823,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,412.99,0.1833902,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,413.0,0.53,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00213,157.846777,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00214,51.91449043,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00215,0.1,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00216,0.2,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00217,862.01308036,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00218,40.3098,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00219,40.41118473,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.0022,30.70527826,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00221,0.2,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00222,1.1,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00213,157.846777,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00214,51.91449043,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00215,0.1,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00216,0.2,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00217,862.01308036,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00218,40.3098,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00219,40.41118473,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.0022,30.70527826,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00221,0.2,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00222,1.1,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.437,18.2006849,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.438,1467.94579968,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.439,2.7,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.44,305.3283,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.441,4.45256614,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.442,5.5,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.443,3426.6,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.444,1211.6689202,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.445,7404.93506808,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.446,1210.37,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.437,18.2006849,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.438,1467.94579968,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.439,2.7,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.44,305.3283,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.441,4.45256614,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.442,5.5,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.443,3426.6,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.444,1211.6689202,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.445,7404.93506808,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.446,1210.37,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.0877,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.088,440.75074186,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.0887,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.08898,379.2,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.089,799.03767581,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.08903,0.2,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.08908,1.3,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.0897,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.0898,11.41447603,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.08981,5.2826382,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.0877,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.088,440.75074186,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.0887,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.08898,379.2,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.089,799.03767581,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.08903,0.2,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.08908,1.3,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.0897,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.0898,11.41447603,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.08981,5.2826382,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.941,2.08187686,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.942,8.75335958,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.943,2.0001916,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.944,12.00019161,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.946,119.76463406,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.947,1.0,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.948,49.6488,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.949,48.00595699,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.95,292.79481994,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.951,214.87906885,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.941,2.08187686,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.942,8.75335958,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.943,2.0001916,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.944,12.00019161,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.946,119.76463406,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.947,1.0,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.948,49.6488,NULL,NULL
